repo_name,commit,subject,message,bug_fix_regex_count,valid_fix_regex_count,negeted_bug_fix_regex,bq_classification,Is_bug,Bug_Justification,English_classification,Is_English,Comment,Type,Is_Refactor
AICP/kernel_nvidia_shieldtablet,ed41390fa57a21d06e6e3a3c4bc238bab8957fbb,workqueue: deprecate cancel_rearming_delayed_work[queue](),"workqueue: deprecate cancel_rearming_delayed_work[queue]()

There's no in-kernel user left for these two obsolete functions.  Mark
them deprecated and schedule for removal during 2.6.39 cycle.

Signed-off-by: Tejun Heo <546b05909706652891a87f7bfe385ae147f61f91@kernel.org>
Acked-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",0,0,0,FALSE,FALSE,"deprecate, obsolete",TRUE,TRUE,,perfective,TRUE
picturelink/appframework,b7783b691dbd5dd12d19150334de9c32d9cbfcad,Transitions with remote requests,"Transitions with remote requests

Adding in the transition parameter for remote requests called with
loadContent. Now, anchors making ajax requests with data-transition
tags will perform transitions as documented.
",0,0,0,FALSE,TRUE,will perform as documented,TRUE,TRUE,no syntactic evidence,corrective,
IntegratedAlarmSystem-Group/ias,dd0924cf68705e45e57cfbc0bd6e2be3159706e7,Fixies bug detected by testing,"Fixies bug detected by testing

- timestamp in submit mast is the last parameter
- the timer must be started
- sock was renamed _sock",1,0,0,TRUE,TRUE,"bug, fixies?",TRUE,TRUE,,corrective,FALSE
goby/kubernetes,ecf39a6d10e667fbaa72f1c3a91992d9fba35550,Merge pull request #5414 from chuckbutler/juju-cluster-up,"Merge pull request #5414 from chuckbutler/juju-cluster-up

Adds JUJU to the Kubernetes Provider listing",0,0,0,FALSE,FALSE,Adds,TRUE,TRUE,,adaptive,
placiano/linux-3.10.y,1b0336bb36f88976f1210a65b62f6a3e9578ee7b,Bluetooth: Don't use hci_acl_connect_cancel() for incoming connections,"Bluetooth: Don't use hci_acl_connect_cancel() for incoming connections

The connection setup phase takes around 2 seconds or longer and in
that time it is possible that the need for an ACL connection is no
longer present. If that happens then, the connection attempt will
be canceled.

This only applies to outgoing connections, but currently it can also
be triggered by incoming connection. Don't call hci_acl_connect_cancel()
on incoming connection since these have to be either accepted or rejected
in this state. Once they are successfully connected they need to be
fully disconnected anyway.

Also remove the wrong hci_acl_disconn() call for SCO and eSCO links
since at this stage they can't be disconnected either, because the
connection handle is still unknown.

Based on a report by Johan Hedberg <628991c7b0a19c384f9b99c21ec330ce952bb838@nokia.com>

Signed-off-by: Marcel Holtmann <44592b4eea36663c86b994bb0ea99d15309c1c7d@holtmann.org>
Tested-by: Johan Hedberg <628991c7b0a19c384f9b99c21ec330ce952bb838@nokia.com>
",1,0,0,TRUE,TRUE,wrong,TRUE,TRUE,,corrective,FALSE
netwolfuk/openhab,7cdab45a30d3678569f1b09911684ee673ab6f91,Merge pull request #1970 from cdjackson/zwave-database_updates,"Merge pull request #1970 from cdjackson/zwave-database_updates

Zwave database updates",0,0,0,FALSE,FALSE,updates,TRUE,TRUE,,adaptive,
braully/adempiere,829469294f975fdc9fd42b9ee132e552f0f1d087,Fixed [ adempiere-Bugs-1693362 ] current ADempiere show credit and debit negative http://sourceforge.net/tracker/?func=detail&atid=879332&aid=1693362&group_id=176962,"Fixed [ adempiere-Bugs-1693362 ] current ADempiere show credit and debit negative
http://sourceforge.net/tracker/?func=detail&atid=879332&aid=1693362&group_id=176962
",1,0,0,TRUE,TRUE,fixed,TRUE,TRUE,,corrective,FALSE
libos-nuse/net-next-nuse,d580cd96c8ee0c2647b810a2a8762cf631a5f97b,sh: ftrace: Fix up syscall tracing build.,"sh: ftrace: Fix up syscall tracing build.

Syscall tracing metadata was shuffled around, update accordingly.

Signed-off-by: Paul Mundt <38b52dbb5f0b63d149982b6c5de788ec93a89032@linux-sh.org>
",1,0,0,TRUE,TRUE,fix up,FALSE,TRUE,,corrective,FALSE
phoneguy/ardupilot,76ebcb998090fb54a708d7ad5fae065653696897,PX4 makefile: 'make configure_px4fmu' on px4 source before build,"PX4 makefile: 'make configure_px4fmu' on px4 source before build

Pull Request #37
Ammended: squashed fixups down into a single commit

Signed-off-by: Pat Hickey <7ffe1ba40f2584b96991dec44ac44fe7e8d6bc68@moreproductive.org>
",1,0,0,TRUE,TRUE,fixup,TRUE,TRUE,,corrective,FALSE
opsaaspo/void-packages,a4efb20eedc3fe90d6524d62468352c5a25b7585,libXres: cross build and dbg support.,"libXres: cross build and dbg support.
",0,0,0,FALSE,FALSE,support,TRUE,TRUE,,adaptive,
reesretuta/rmrholdings,5154887a3afdfb4f1d92e884c63268eb88af012e,update,"update
",0,0,0,FALSE,FALSE,update,FALSE,TRUE,,adaptive,
hamburger1984/KISS,b264938709dc09884226e611395d7c02510857de,v2.3.0,"v2.3.0
",0,0,0,FALSE,FALSE,other action,FALSE,TRUE,,other,
coreos/systemd-deprecated,d4b7fecb051142404da6bf587c1796a6de768990,dbus-manager: fix variable type introspection,"dbus-manager: fix variable type introspection
",1,0,0,TRUE,TRUE,fix,FALSE,TRUE,,corrective,FALSE
dbeckwith/DefinitelyTyped,e827d60b1a4f0278d5bb0022e7e5d416c642a8ae,jasmine: add missing variable DEFAULT_TIMEOUT_INTERVAL,"jasmine: add missing variable DEFAULT_TIMEOUT_INTERVAL
",0,0,0,FALSE,TRUE,add missing,FALSE,TRUE,,corrective,FALSE
JoinTheRealms/CopyCat-Kernel-P880,2f1936b87783a3a56c9441b27b9ba7a747f11e8e,[patch 3/5] vfs: change remove_suid() to file_remove_suid(),"[patch 3/5] vfs: change remove_suid() to file_remove_suid()

All calls to remove_suid() are made with a file pointer, because
(similarly to file_update_time) it is called when the file is written.

Clean up callers by passing in a file instead of a dentry.

Signed-off-by: Miklos Szeredi <84cd5483a2f9acd1c37251cba7c2908448f221b8@suse.cz>
",0,0,0,FALSE,FALSE,change,TRUE,TRUE,,perfective,TRUE
cyberhouse/typo3-doctrine-orm,93c6ed8319c9d66f14f27954c0735af38530bfd6,[TASK] Finally figure out how to get that bastard to work,"[TASK] Finally figure out how to get that bastard to work

This updates the docs accordingly
",0,0,0,FALSE,TRUE,no syntactic evidence,TRUE,TRUE,This is a good one,corrective,FALSE
bsalamat/kubernetes,1beed0f4c6ecf225a6a869bfd92d1ac1274a7370,Remove unused code and modify tests to include set based selector,"Remove unused code and modify tests to include set based selector
",0,0,0,FALSE,FALSE,remove unused,TRUE,TRUE,,perfective,FALSE
ionux/linux,5c2068059a0e852f72b7c2608d92170b752d821f,perf top: Keep the default of asking for kernel module symbols,"perf top: Keep the default of asking for kernel module symbols

Signed-off-by: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: Frédéric Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
Cc: Peter Zijlstra <3fddac958924aef220f202ca567388ddab3f14a8@infradead.org>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
LKML-Reference: <new-submission>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
Metallium-Devices/android_kernel_motorola_msm8226,5c2068059a0e852f72b7c2608d92170b752d821f,perf top: Keep the default of asking for kernel module symbols,"perf top: Keep the default of asking for kernel module symbols

Signed-off-by: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: Frédéric Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
Cc: Peter Zijlstra <3fddac958924aef220f202ca567388ddab3f14a8@infradead.org>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
LKML-Reference: <new-submission>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",0,0,0,FALSE,,,TRUE,,duplicated,,
hwanju/demand-cosched,5c2068059a0e852f72b7c2608d92170b752d821f,perf top: Keep the default of asking for kernel module symbols,"perf top: Keep the default of asking for kernel module symbols

Signed-off-by: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: Frédéric Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
Cc: Peter Zijlstra <3fddac958924aef220f202ca567388ddab3f14a8@infradead.org>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
LKML-Reference: <new-submission>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",0,0,0,FALSE,,,TRUE,,duplicated,,
gabriel-fernandez/kernel,5c2068059a0e852f72b7c2608d92170b752d821f,perf top: Keep the default of asking for kernel module symbols,"perf top: Keep the default of asking for kernel module symbols

Signed-off-by: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: Frédéric Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
Cc: Peter Zijlstra <3fddac958924aef220f202ca567388ddab3f14a8@infradead.org>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
LKML-Reference: <new-submission>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",0,0,0,FALSE,,,TRUE,,duplicated,,
kennysgithub/toshp75a,d41bba2d3adcddbdd7b5ed4d4abf07890cf6006f,ieee1394: nodemgr: spaces to tabs,"ieee1394: nodemgr: spaces to tabs

whitespace pedantry

Signed-off-by: Stefan Richter <fbd796546fc801b34e01e453c6fd30283e012038@s5r6.in-berlin.de>
",0,0,0,FALSE,FALSE,other action,FALSE,TRUE,,perfective,FALSE
ivanich/wireless-testing_torvalds,d41bba2d3adcddbdd7b5ed4d4abf07890cf6006f,ieee1394: nodemgr: spaces to tabs,"ieee1394: nodemgr: spaces to tabs

whitespace pedantry

Signed-off-by: Stefan Richter <fbd796546fc801b34e01e453c6fd30283e012038@s5r6.in-berlin.de>
",0,0,0,FALSE,,,FALSE,,duplicated,,
OctaviaBlake/kernel-msm,d41bba2d3adcddbdd7b5ed4d4abf07890cf6006f,ieee1394: nodemgr: spaces to tabs,"ieee1394: nodemgr: spaces to tabs

whitespace pedantry

Signed-off-by: Stefan Richter <fbd796546fc801b34e01e453c6fd30283e012038@s5r6.in-berlin.de>
",0,0,0,FALSE,,,FALSE,,duplicated,,
rpodgorny/linux,4559154a58fdb18939dda8f1691a2aecf9154166,net: phy: mdio-bcm-unimac: NULL-terminate unimac_mdio_ids,"net: phy: mdio-bcm-unimac: NULL-terminate unimac_mdio_ids

drivers/net/phy/mdio-bcm-unimac.c:195:37-38: unimac_mdio_ids is not NULL
terminated at line 195

Make sure of_device_id tables are NULL terminated
Generated by: scripts/coccinelle/misc/of_table.cocci

Signed-off-by: Fengguang Wu <24f7fe9d205c8a9f6ade0c2894e14303ca16087f@intel.com>
Signed-off-by: Florian Fainelli <59190c1867e3222b932a0de3c668eb2d980d69a2@gmail.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
TeamBliss-Devices/android_kernel_samsung_jflte,8c122b96866580c99e44f3f07ac93a993d964ec3,"RTC: add missing ""return 0"" in new alarm func for rtc-bfin.c","RTC: add missing ""return 0"" in new alarm func for rtc-bfin.c

The new bfin_rtc_alarm_irq_enable function forgot to add a ""return 0"" to
the end leading to the build warning:
	drivers/rtc/rtc-bfin.c: In function 'bfin_rtc_alarm_irq_enable':
	drivers/rtc/rtc-bfin.c:253: warning: control reaches end of non-void function

CC: 4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@kernel.org
CC: Thomas Gleixner <00e4cf8f46a57000a44449bf9dd8cbbcc209fd2a@linutronix.de>
CC: Alessandro Zummo <f0b9bd96bf07bfecc189c62159960134588fafe5@towertech.it>
Signed-off-by: Mike Frysinger <8f3f75c74bd5184edcfa6534cab3c13a00a2f794@gentoo.org>
Signed-off-by: John Stultz <33837adfb53316eae44aad04041e1240088d76fd@linaro.org>
",0,0,0,FALSE,TRUE,"add mising, forgot to",TRUE,TRUE,,corrective,FALSE
ovr/postgres-xl,a31ff707a27b3ed4a1c082c131194995efbbce4b,"Make ascii-art in comments pgindent-safe, and some other formatting changes.","Make ascii-art in comments pgindent-safe, and some other formatting changes.

Kevin Grittner
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
arpith/zulip,02d8f2f0f0ef81a331acae199193fbfdfd224af7,Unbreak sending invites from the first user.,"Unbreak sending invites from the first user.

The bug caused the wrong verb to be used, resulting in a 405.

(imported from commit f9ad42e4a09e3a0dbd98bf4faa9ba57325d733c5)
",2,0,0,TRUE,TRUE,"bug, wrong",TRUE,TRUE,,corrective,FALSE
LairdCP/u-boot,161df9705fb15966dec889c29fa4d838c789048a,ppc/p4080: Add support for CoreNet style platform LAWs,"ppc/p4080: Add support for CoreNet style platform LAWs

On CoreNet based platforms the LAW address is split between an high &
low register and we no longer shift the address.  Also, the target IDs
on CoreNet platforms have been completely re-assigned.

Additionally, added a new find_law() API to which LAW an address hits in.
This is need for the CoreNet style boot release code since it will need
to determine what the target ID should be set to for boot window
translation.

Finally, enamed LAWAR_EN to LAW_EN and moved to header so we can use
it elsewhere.

Signed-off-by: Kumar Gala <383ef5577c6e1178b93f59ec8d0936f76d2a98c4@kernel.crashing.org>
",0,0,0,FALSE,FALSE,add support,TRUE,TRUE,,adaptive,
XeLabs/tokudb,612a8ccb2c9667fb57e92a7af5ede7cdf76fb884,Merge fix for BUG#43171.,Merge fix for BUG#43171.,1,0,0,TRUE,TRUE,"fix, bug#",TRUE,TRUE,,corrective,FALSE
rkollataj/linux-can-next,9b4156cbe9c18605d42ecf80bb99364d0c5b884a,ASoC: alc5632: Added support of two undocumented registers,"ASoC: alc5632: Added support of two undocumented registers

There are two undocumented registers in use in alc5632_i2c_probe
function. It must be added to support future rewrite of this
function to use regmap API completely.

Signed-off-by: Leon Romanovsky <be92910ae7bb6f58bb9b7c6f845bc30640119592@leon.nu>
Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
",0,0,0,FALSE,FALSE,duplicated,TRUE,TRUE,,,
ioolkos/vernemq,0e47a92185a121b3dfeb99850538d9e82183e941,added cuttlefish schema,"added cuttlefish schema
",0,0,0,FALSE,FALSE,added,FALSE,TRUE,,adaptive,
dukebarman/radare2,96102fb04b6ecb17f550e1101d40fcc20e6610f9,* Fix link of rabin2 in OpenBSD,"* Fix link of rabin2 in OpenBSD
",1,0,0,TRUE,TRUE,fix,FALSE,TRUE,,corrective,FALSE
balzarot/radare2,96102fb04b6ecb17f550e1101d40fcc20e6610f9,* Fix link of rabin2 in OpenBSD,"* Fix link of rabin2 in OpenBSD
",1,0,0,TRUE,,,FALSE,,duplicated,,
CyanogenMod/android_kernel_samsung_espresso10,af83632f98aefd1ae4d8ca3c7c285ccf6a7d3956,"perf report: Only load text symbols from kallsyms, fix","perf report: Only load text symbols from kallsyms, fix

- allow 'W' symbols too
 - Convert initializations to C99 style
 - whitespace cleanups

Cc: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
Cc: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
Cc: Corey Ashford <d8c6f216c17042adc228efa9f1d34ca50bd37e4b@linux.vnet.ibm.com>
Cc: Marcelo Tosatti <958bcd1f4a7a8c36dca09fe3fa9cb5f1483adf51@redhat.com>
Cc: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: John Kacur <dae4bd386fd4c6474c13eecbb94aa6e9e7589534@redhat.com>
Cc: Steven Rostedt <43232e92d70cc7aa53504ad0397085ee47bad87f@goodmis.org>
LKML-Reference: <26bf06b09e9bae946172c9196bb917a8fa89ab33@ghostprotocols.net>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",1,0,0,TRUE,TRUE,fix,TRUE,TRUE,,corrective,FALSE
SOKP/kernel_samsung_hlte,af83632f98aefd1ae4d8ca3c7c285ccf6a7d3956,"perf report: Only load text symbols from kallsyms, fix","perf report: Only load text symbols from kallsyms, fix

- allow 'W' symbols too
 - Convert initializations to C99 style
 - whitespace cleanups

Cc: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Cc: Mike Galbraith <3cfa3897b7f55b5396b7a47c83b66325184bc9b4@gmx.de>
Cc: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
Cc: Corey Ashford <d8c6f216c17042adc228efa9f1d34ca50bd37e4b@linux.vnet.ibm.com>
Cc: Marcelo Tosatti <958bcd1f4a7a8c36dca09fe3fa9cb5f1483adf51@redhat.com>
Cc: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
Cc: John Kacur <dae4bd386fd4c6474c13eecbb94aa6e9e7589534@redhat.com>
Cc: Steven Rostedt <43232e92d70cc7aa53504ad0397085ee47bad87f@goodmis.org>
LKML-Reference: <26bf06b09e9bae946172c9196bb917a8fa89ab33@ghostprotocols.net>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",1,0,0,TRUE,,,TRUE,TRUE,duplicated,,
tvall43/odroid-w_kernel,5919ce29085f4ca080054fde5feef8f8b3405261,[SCSI] ibmvfc: Fix command timeouts due to cached CRQ access,"[SCSI] ibmvfc: Fix command timeouts due to cached CRQ access

The CRQs used by the ibmvfc driver are read and written by both
the client and the server. Therefore, we need to mark them volatile
so that we do not cache their contents when handling an interrupt.
This fixes a problem which can surface as occasional command timeouts.
No commands were actually timing out, but due to accessing cached data
for the CRQ in the interrupt handler, the interrupt was not processing
all command completions as it should.

Signed-off-by: Brian King <bf668d4b220231d97fe248d4ae0ba63a1d887e4c@linux.vnet.ibm.com>
Signed-off-by: James Bottomley <407b36959ca09543ccda8f8e06721c791bc53435@HansenPartnership.com>
",2,0,0,TRUE,TRUE,"fix, problem",TRUE,TRUE,duplicated,corrective,FALSE
mikehollinger/linux,a9629d7142ea22567eaa999232d8a31a7493665a,crypto: aes_ni - change to use shared ablk_* functions,"crypto: aes_ni - change to use shared ablk_* functions

Remove duplicate ablk_* functions and make use of ablk_helper module instead.

Signed-off-by: Jussi Kivilinna <1f0aa498f7c1bee2bd6061b97aca51d7b122cec0@mbnet.fi>
Signed-off-by: Herbert Xu <ef65de1c7be0aa837fe7b25ba9a7739905af6a55@gondor.apana.org.au>
",0,0,0,FALSE,FALSE,change,TRUE,TRUE,,perfective,TRUE
hallfox/gitignore,2a42f5376adadc4afde08859180672fb53fa309c,Update Python.gitignore with some commonly used patterns for buildout-based projects,"Update Python.gitignore with some commonly used patterns for buildout-based projects
",0,0,0,FALSE,FALSE,update,TRUE,TRUE,,adaptive,
douglasvegas/ant-design,4296d9cf9bc0be54883c0db97b20ee141d87e0d5,update Modal,"update Modal
",0,0,0,FALSE,FALSE,update,FALSE,TRUE,,adaptive,
anjali009/linux,db3c9cc105ee844f6cd7a1beb9926fb8e9a093ae,firewire: replace get_features card driver hook,"firewire: replace get_features card driver hook

by feature variables in the fw_card struct.  The hook appeared to be an
unnecessary abstraction in the card driver interface.

Cleaner would be to pass those feature flags as arguments to
fw_card_initialize() or fw_card_add(), but the FairnessControl register
is in the SCLK domain and may therefore not be accessible while Link
Power Status is off, i.e. before the card->driver->enable call from
fw_card_add().

Signed-off-by: Stefan Richter <fbd796546fc801b34e01e453c6fd30283e012038@s5r6.in-berlin.de>
",0,0,0,FALSE,FALSE,replace,TRUE,TRUE,,duplicated?,
igor-eremeev/git,13d6ec913330ba90fb1a67ec5789e437f8ac4193,read_gitfile_gently(): rename misnamed function to read_gitfile(),"read_gitfile_gently(): rename misnamed function to read_gitfile()

The function was not gentle at all to the callers and died without giving
them a chance to deal with possible errors. Rename it to read_gitfile(),
and update all the callers.

As no existing caller needs a true ""gently"" variant, we do not bother
adding one at this point.

Signed-off-by: Junio C Hamano <a6723cc3f76163bf7adb636a73ac3b0ceb3e6b9b@pobox.com>
",0,0,0,FALSE,FALSE,rename,TRUE,TRUE,,perfective,FALSE
leexdon/linux,c46a131c0c0f4c2457e6b1e430c578a5cb057334,xfs: fix ->mknod() return value on xfs_get_acl() failure,"xfs: fix ->mknod() return value on xfs_get_acl() failure

->mknod() should return negative on errors and PTR_ERR() gives
already negative value...

Signed-off-by: Al Viro <de609eb4d5d70b1d38ec6642adbfc33a2781f63c@zeniv.linux.org.uk>
Reviewed-by: Christoph Hellwig <923f7720577207a44b32e59bbfbea59d27f1ae8e@lst.de>
Signed-off-by: Alex Elder <f556392d917047d964350b9c68912016c96d5e94@sgi.com>
",2,0,0,TRUE,,,TRUE,,duplicated,,
kostasdizas/homebrew-fonts,e8a1a4ce69d0180fc4e9ce924872d373688132dc,new-style header in font-delius-swash-caps,"new-style header in font-delius-swash-caps
",0,0,0,FALSE,FALSE,style,FALSE,TRUE,,adaptive,
doomsterinc/odoo,b29e24b5d2388a09379fbc4e22694b66081119a8,[FIX] unmutable defaults in history,"[FIX] unmutable defaults in history

bzr revid: ls@numerigraphe.fr-20111107154501-relcy0v6w1dl9jjr",1,0,0,TRUE,TRUE,[fix],FALSE,TRUE,,corrective,FALSE
nevercast/cuberite,a8a45a4afc615926a705eee482c27ef166f2f9ec,Added button placement handler,"Added button placement handler

Also removed an unneeded variable in the stair handler
",0,0,0,FALSE,FALSE,added,TRUE,TRUE,,adaptive,
fussl/elements,aa9348563c88b984d9c42c41aa5d227145c8ac4b,gitian: Make linux build of OpenSSL deterministic,"gitian: Make linux build of OpenSSL deterministic

OpenSSL was embedding a timestamp causing its build to be
non-deterministic.
Change deps-linux to be deterministic by using FAKETIME
as needed and disabling it when it gets in the way.
",0,0,0,FALSE,FALSE,other action,TRUE,TRUE,,adaptive,
alskjstl/linux,9cd9d65ba40aef21342bcdf0ea35d20c9a75be07,ARM: ux500: 8500: update SKE keypad pinctrl table,"ARM: ux500: 8500: update SKE keypad pinctrl table

The old pinctrl table for the SKE keypad was using all the
wrong settings and positions. Fixing it up to one that works!

Signed-off-by: Patrice Chotard <d719ec623d33f81f80f0590564803dead94a5492@stericsson.com>nn
Signed-off-by: Linus Walleij <9cd9d802d23c0ed5e224beabf4ae4a5c478746ef@linaro.org>
",2,0,0,TRUE,TRUE,one that works,TRUE,TRUE,,corrective,FALSE
otagi/vagrant,0915186b26dc53adbc93b3426ba12802d0e2962c,Fix guest plugin for RH & SUSE,"Fix guest plugin for RH & SUSE
",1,0,0,TRUE,TRUE,fix,TRUE,TRUE,,corrective,FALSE
anybodesign/sliding-faq,f8d644a68f60f0a514e5a53f8baa86defc0bb7b3,version 2.3,"version 2.3
",0,0,0,FALSE,FALSE,other action,FALSE,TRUE,,other,
Micr0Bit/OpenRA,912ab4d1b8cfbcaeb04345ffe31866d23035a927,added nod4b,"added nod4b
",0,0,0,FALSE,FALSE,added,FALSE,TRUE,,adaptive,
networks-lab/isilib,ba20a1645795106165db7b03a7fa61cd4d46b242,Made lines much bolder,"Made lines much bolder


Former-commit-id: 1fdde392550bd9250647a9448d30dc85c5dc2798",0,0,0,FALSE,FALSE,other action,FALSE,TRUE,,adaptive,
CyanogenMod/android_kernel_nvidia_roth,5acd6ff8ac09eb71f3aef2ccccefab658be8aff4,UBIFS: fix budgeting request alignment in xattr code,"UBIFS: fix budgeting request alignment in xattr code

Data length has to be aligned in the budgeting request. Code
in xattr.c did not do this.

Signed-off-by: Zoltan Sogor <8f92539cee582ffc213cdcceffd2c5c17d819c5a@inf.u-szeged.hu>
Signed-off-by: Artem Bityutskiy <19b5733dcea388885746d36043d3568bba5b4df7@nokia.com>
",1,0,0,TRUE,TRUE,fix,TRUE,TRUE,,corrective,FALSE
anyforever/shadowsocks-libev,75b2db33a188fc510dce8641aa1a2626041ef743,update manual,"update manual
",0,0,0,FALSE,FALSE,manual,FALSE,TRUE,,perfective,FALSE
mapbox/atom-shell,32432cc770eb49a612d37d89fee2e98fb0ba6422,"Convert ""Command"" to ""Ctrl"" in accelerators on non-Mac.","Convert ""Command"" to ""Ctrl"" in accelerators on non-Mac.
",0,0,0,FALSE,FALSE,convert,FALSE,TRUE,,adaptive,
mturquette/linux,a992241de614dd2b7c97a9ba64e28c0e563f19bf,sched: fix normalized sleeper,"sched: fix normalized sleeper

Normalized sleeper uses calc_delta*() which requires that the rq load is
already updated, so move account_entity_enqueue() before place_entity()

Tested-by: Frans Pop <1dac9bba9cb569a6a8c1c01dfb685827c24c1aa3@planet.nl>
Signed-off-by: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",1,0,0,TRUE,TRUE,fix,TRUE,TRUE,,corrective,FALSE
paloda/android_kernel_htc_evita,a992241de614dd2b7c97a9ba64e28c0e563f19bf,sched: fix normalized sleeper,"sched: fix normalized sleeper

Normalized sleeper uses calc_delta*() which requires that the rq load is
already updated, so move account_entity_enqueue() before place_entity()

Tested-by: Frans Pop <1dac9bba9cb569a6a8c1c01dfb685827c24c1aa3@planet.nl>
Signed-off-by: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",1,0,0,TRUE,,,TRUE,,duplicated,,
dkhoi1997/android_kernel_samsung_aries,a992241de614dd2b7c97a9ba64e28c0e563f19bf,sched: fix normalized sleeper,"sched: fix normalized sleeper

Normalized sleeper uses calc_delta*() which requires that the rq load is
already updated, so move account_entity_enqueue() before place_entity()

Tested-by: Frans Pop <1dac9bba9cb569a6a8c1c01dfb685827c24c1aa3@planet.nl>
Signed-off-by: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",1,0,0,TRUE,,,TRUE,,duplicated,,
BoyGau/linux,a992241de614dd2b7c97a9ba64e28c0e563f19bf,sched: fix normalized sleeper,"sched: fix normalized sleeper

Normalized sleeper uses calc_delta*() which requires that the rq load is
already updated, so move account_entity_enqueue() before place_entity()

Tested-by: Frans Pop <1dac9bba9cb569a6a8c1c01dfb685827c24c1aa3@planet.nl>
Signed-off-by: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Signed-off-by: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
",1,0,0,TRUE,,,TRUE,,duplicated,,
